instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
15381.0,2012-10-08,4.0,1.0,10.0,1.0,1.0,1.0,0.0,1.0,0.34,0.3333,0.87,0.1642,2.0,35.0,37.0
15382.0,2012-10-08,4.0,1.0,10.0,,1.0,1.0,0.0,1.0,0.34,0.3333,0.81,0.19399999999999998,3.0,12.0,15.0
15383.0,2012-10-08,4.0,1.0,10.0,3.0,1.0,,0.0,1.0,0.34,0.3485,0.81,0.1045,2.0,8.0,
,2012-10-08,4.0,1.0,10.0,4.0,1.0,,0.0,1.0,0.32,0.3333,0.87,0.1343,1.0,6.0,7.0
15385.0,2012-10-08,4.0,1.0,10.0,,1.0,1.0,0.0,1.0,0.34,0.3182,0.76,0.2239,2.0,17.0,
15386.0,,4.0,1.0,10.0,6.0,,,,1.0,0.34,0.3485,,0.1045,5.0,54.0,59.0
15387.0,2012-10-08,4.0,1.0,10.0,7.0,1.0,,0.0,2.0,0.34,0.3333,0.76,0.1642,,151.0,154.0
15388.0,2012-10-08,4.0,1.0,10.0,8.0,1.0,1.0,0.0,2.0,0.36,0.3485,0.71,0.2239,23.0,374.0,397.0
15389.0,2012-10-08,,1.0,10.0,9.0,1.0,1.0,0.0,2.0,0.38,0.3939,0.66,0.1642,59.0,273.0,332.0
15390.0,2012-10-08,4.0,1.0,10.0,10.0,1.0,1.0,,2.0,,0.3939,0.68,0.1343,69.0,229.0,298.0
15391.0,2012-10-08,4.0,1.0,10.0,,,1.0,0.0,2.0,0.4,0.4091,0.62,0.0896,72.0,236.0,308.0
15392.0,2012-10-08,4.0,1.0,10.0,12.0,1.0,,0.0,2.0,0.42,0.4242,0.63,0.1642,74.0,267.0,
15393.0,2012-10-08,4.0,,10.0,,1.0,1.0,0.0,2.0,0.42,0.4242,,0.19399999999999998,82.0,,
15394.0,2012-10-08,4.0,1.0,10.0,14.0,1.0,1.0,0.0,2.0,0.42,0.4242,0.58,0.1045,,299.0,420.0
15395.0,,4.0,1.0,10.0,,1.0,1.0,0.0,3.0,0.42,0.4242,0.58,,76.0,294.0,370.0
15396.0,2012-10-08,4.0,1.0,10.0,,1.0,1.0,0.0,3.0,0.42,0.4242,0.58,0.19399999999999998,61.0,316.0,377.0
15397.0,2012-10-08,4.0,1.0,10.0,17.0,1.0,1.0,0.0,2.0,0.42,0.4242,0.66,0.2537,81.0,416.0,497.0
15398.0,2012-10-08,4.0,1.0,10.0,18.0,1.0,1.0,0.0,2.0,0.42,0.4242,0.66,0.2836,41.0,415.0,456.0
,2012-10-08,4.0,1.0,10.0,19.0,,1.0,0.0,2.0,0.4,0.4091,0.71,0.2537,38.0,333.0,371.0
15400.0,2012-10-08,4.0,1.0,10.0,20.0,1.0,1.0,,3.0,0.4,,0.71,0.2239,20.0,207.0,227.0
15401.0,2012-10-08,4.0,1.0,10.0,21.0,1.0,1.0,0.0,2.0,0.4,0.4091,0.76,0.2239,17.0,134.0,151.0
15402.0,2012-10-08,,,,22.0,1.0,1.0,0.0,3.0,0.4,0.4091,,0.2537,6.0,101.0,
,2012-10-08,4.0,1.0,10.0,23.0,1.0,1.0,0.0,2.0,,0.4091,0.71,0.2239,9.0,60.0,69.0
15404.0,2012-10-09,4.0,1.0,10.0,0.0,0.0,2.0,1.0,,0.38,0.3939,0.82,0.2239,,,31.0
15405.0,2012-10-09,4.0,1.0,,1.0,0.0,2.0,1.0,3.0,0.36,0.3485,0.87,0.2239,0.0,13.0,13.0
15406.0,2012-10-09,4.0,1.0,10.0,2.0,0.0,2.0,,3.0,0.36,0.3333,0.87,0.2537,2.0,5.0,7.0
15407.0,2012-10-09,4.0,1.0,10.0,3.0,0.0,2.0,1.0,3.0,0.36,0.3333,0.87,0.2836,0.0,3.0,3.0
15408.0,2012-10-09,4.0,1.0,10.0,4.0,0.0,2.0,1.0,3.0,0.36,,0.87,0.1642,,,7.0
15409.0,2012-10-09,4.0,1.0,10.0,5.0,0.0,2.0,1.0,2.0,0.38,0.3939,0.82,0.19399999999999998,0.0,19.0,19.0
15410.0,2012-10-09,4.0,1.0,10.0,6.0,,2.0,1.0,2.0,0.38,0.3939,0.82,0.2537,2.0,141.0,143.0
15411.0,2012-10-09,4.0,1.0,10.0,7.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.83,0.2537,5.0,357.0,362.0
,2012-10-09,4.0,1.0,10.0,8.0,0.0,,1.0,2.0,0.42,0.4242,0.8,,15.0,698.0,713.0
15413.0,2012-10-09,4.0,,10.0,9.0,0.0,2.0,1.0,2.0,0.42,,0.77,0.2239,37.0,345.0,
15414.0,2012-10-09,4.0,1.0,10.0,,0.0,2.0,,2.0,0.44,0.4394,0.75,0.2239,33.0,131.0,164.0
15415.0,2012-10-09,4.0,1.0,10.0,11.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.69,0.19399999999999998,37.0,156.0,193.0
15416.0,2012-10-09,4.0,,10.0,12.0,0.0,,1.0,2.0,,0.4697,0.69,0.19399999999999998,,217.0,260.0
15417.0,,4.0,1.0,10.0,13.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.67,0.1343,54.0,184.0,238.0
15418.0,2012-10-09,,,10.0,14.0,,2.0,1.0,2.0,0.54,0.5152,0.64,0.19399999999999998,43.0,201.0,
15419.0,2012-10-09,4.0,,10.0,15.0,0.0,2.0,,2.0,,0.5,0.63,,59.0,195.0,254.0
15420.0,2012-10-09,,1.0,,16.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.72,,70.0,354.0,424.0
15421.0,2012-10-09,4.0,1.0,10.0,17.0,0.0,2.0,1.0,2.0,0.52,0.5,0.68,0.1642,73.0,733.0,806.0
,2012-10-09,4.0,1.0,10.0,18.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.72,0.2239,26.0,758.0,784.0
,2012-10-09,4.0,1.0,10.0,19.0,0.0,2.0,1.0,2.0,0.5,,0.72,0.1642,31.0,483.0,514.0
15424.0,,,1.0,10.0,20.0,,2.0,1.0,2.0,0.5,0.4848,0.72,0.1642,30.0,330.0,360.0
,2012-10-09,4.0,1.0,10.0,21.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.77,0.1343,16.0,209.0,225.0
,2012-10-09,4.0,1.0,10.0,22.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.77,0.0896,,155.0,162.0
15427.0,2012-10-09,4.0,1.0,10.0,23.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.77,0.0896,8.0,76.0,84.0
15428.0,2012-10-10,4.0,1.0,10.0,0.0,0.0,3.0,1.0,2.0,0.46,0.4545,0.88,0.0896,0.0,33.0,33.0
15429.0,,,1.0,,1.0,0.0,3.0,,2.0,0.46,0.4545,0.88,0.0,2.0,6.0,8.0
15430.0,2012-10-10,4.0,1.0,10.0,2.0,,3.0,1.0,2.0,0.46,0.4545,0.88,0.0,2.0,,
,2012-10-10,4.0,1.0,,3.0,0.0,3.0,,2.0,0.46,0.4545,0.88,0.0,,6.0,6.0
15432.0,2012-10-10,4.0,1.0,10.0,,0.0,3.0,1.0,2.0,0.46,0.4545,0.88,0.1045,,6.0,
15433.0,2012-10-10,4.0,1.0,10.0,5.0,0.0,3.0,1.0,2.0,0.46,,0.88,0.0896,2.0,38.0,40.0
15434.0,,4.0,1.0,10.0,6.0,0.0,3.0,,2.0,0.46,0.4545,0.88,0.0896,3.0,172.0,
15435.0,2012-10-10,4.0,,10.0,7.0,,3.0,1.0,1.0,0.46,0.4545,0.82,0.1045,9.0,498.0,
15436.0,2012-10-10,4.0,1.0,,8.0,0.0,3.0,1.0,,0.5,0.4848,0.77,0.1642,33.0,806.0,839.0
15437.0,2012-10-10,4.0,1.0,10.0,,0.0,3.0,,1.0,0.54,0.5152,0.6,0.2836,35.0,,366.0
15438.0,,4.0,1.0,10.0,10.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.52,0.2985,27.0,190.0,217.0
15439.0,2012-10-10,4.0,,10.0,11.0,0.0,3.0,1.0,,0.54,0.5152,0.52,0.19399999999999998,53.0,238.0,291.0
15440.0,,4.0,,10.0,12.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.56,0.2239,78.0,312.0,
15441.0,2012-10-10,4.0,1.0,10.0,13.0,0.0,,1.0,1.0,0.56,0.5303,0.49,0.0,60.0,237.0,297.0
15442.0,,4.0,,10.0,14.0,0.0,3.0,,1.0,0.6,0.6212,,0.1642,63.0,208.0,
15443.0,2012-10-10,4.0,1.0,,15.0,0.0,3.0,1.0,1.0,0.6,,0.4,0.1642,58.0,261.0,319.0
15444.0,2012-10-10,4.0,1.0,10.0,16.0,0.0,3.0,1.0,,0.6,0.6212,,0.2239,,474.0,
15445.0,2012-10-10,4.0,1.0,10.0,17.0,,,1.0,1.0,0.58,0.5455,0.43,0.2239,91.0,857.0,948.0
15446.0,2012-10-10,4.0,1.0,10.0,18.0,0.0,,1.0,2.0,0.56,0.5303,0.49,0.1642,57.0,787.0,844.0
15447.0,2012-10-10,4.0,1.0,10.0,19.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.46,0.5821,32.0,534.0,566.0
15448.0,2012-10-10,4.0,,10.0,20.0,0.0,3.0,1.0,1.0,0.52,0.5,0.48,0.4925,21.0,371.0,392.0
15449.0,2012-10-10,4.0,1.0,10.0,21.0,,,1.0,1.0,0.5,0.4848,0.51,0.3582,18.0,,269.0
15450.0,2012-10-10,4.0,1.0,10.0,,0.0,3.0,1.0,,0.46,0.4545,0.55,0.2985,27.0,170.0,197.0
15451.0,2012-10-10,4.0,1.0,10.0,,0.0,3.0,1.0,1.0,0.44,0.4394,0.58,0.19399999999999998,17.0,119.0,136.0
15452.0,,4.0,1.0,10.0,0.0,0.0,4.0,1.0,1.0,,0.4394,0.51,0.1343,1.0,,42.0
,2012-10-11,,,,1.0,0.0,4.0,1.0,1.0,,0.4394,0.47,0.19399999999999998,1.0,10.0,11.0
15454.0,2012-10-11,4.0,1.0,10.0,2.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.5,0.1343,4.0,7.0,11.0
15455.0,2012-10-11,4.0,1.0,10.0,3.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.47,0.2985,0.0,3.0,
15456.0,,4.0,1.0,10.0,4.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.5,0.2537,0.0,10.0,10.0
15457.0,2012-10-11,4.0,1.0,10.0,,0.0,4.0,1.0,1.0,0.36,0.3485,0.5,0.1642,0.0,42.0,42.0
15458.0,2012-10-11,4.0,1.0,10.0,6.0,,4.0,1.0,1.0,0.36,0.3485,0.5,0.1642,1.0,158.0,159.0
15459.0,2012-10-11,,1.0,10.0,,0.0,4.0,1.0,,0.36,,0.5,0.2537,11.0,467.0,478.0
15460.0,2012-10-11,4.0,1.0,10.0,8.0,0.0,4.0,1.0,,0.38,,0.46,0.3881,,773.0,798.0
15461.0,2012-10-11,4.0,1.0,10.0,9.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.43,0.3881,27.0,,355.0
15462.0,2012-10-11,4.0,1.0,10.0,10.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.41,0.3582,39.0,165.0,204.0
15463.0,2012-10-11,4.0,1.0,10.0,11.0,0.0,4.0,1.0,,0.46,0.4545,0.36,0.0,76.0,175.0,251.0
15464.0,2012-10-11,4.0,,10.0,12.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.36,0.0,47.0,279.0,326.0
15465.0,2012-10-11,,1.0,10.0,13.0,0.0,,1.0,1.0,0.5,0.4848,0.31,0.1045,48.0,243.0,291.0
15466.0,2012-10-11,4.0,1.0,10.0,,0.0,4.0,1.0,1.0,0.52,0.5,0.32,0.0896,78.0,270.0,348.0
,2012-10-11,4.0,1.0,10.0,15.0,,4.0,1.0,1.0,0.52,0.5,0.34,,102.0,358.0,460.0
15468.0,,,1.0,10.0,16.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.36,0.1343,68.0,413.0,481.0
15469.0,2012-10-11,4.0,,10.0,17.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.39,,90.0,737.0,
15470.0,2012-10-11,4.0,1.0,10.0,18.0,,4.0,1.0,,0.46,0.4545,0.44,0.1642,64.0,628.0,692.0
15471.0,2012-10-11,4.0,1.0,10.0,,0.0,4.0,1.0,1.0,0.44,0.4394,0.51,0.1343,81.0,,743.0
15472.0,2012-10-11,4.0,,10.0,20.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.62,0.1642,27.0,388.0,415.0
15473.0,2012-10-11,4.0,1.0,10.0,21.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.62,0.1343,24.0,236.0,260.0
15474.0,2012-10-11,4.0,1.0,10.0,22.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.66,0.1642,10.0,167.0,177.0
15475.0,2012-10-11,4.0,1.0,10.0,23.0,0.0,4.0,1.0,1.0,,0.4242,0.58,0.0896,,176.0,186.0
15476.0,,4.0,1.0,,0.0,,5.0,1.0,1.0,0.4,0.4091,0.66,0.1045,8.0,60.0,68.0
15477.0,2012-10-12,4.0,1.0,10.0,1.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.66,0.0896,,29.0,37.0
15478.0,2012-10-12,4.0,1.0,10.0,2.0,0.0,,1.0,,0.4,0.4091,0.66,0.0896,0.0,16.0,
15479.0,2012-10-12,4.0,1.0,10.0,3.0,0.0,5.0,1.0,1.0,0.36,0.3636,0.76,0.0896,,6.0,6.0
15480.0,2012-10-12,4.0,1.0,10.0,,0.0,,1.0,1.0,,0.3636,0.76,0.1045,0.0,,8.0
,2012-10-12,4.0,1.0,10.0,5.0,,5.0,1.0,1.0,,0.3636,0.81,0.0896,2.0,33.0,35.0
15482.0,2012-10-12,4.0,,10.0,6.0,0.0,5.0,1.0,1.0,0.34,0.3485,,0.0896,3.0,140.0,143.0
15483.0,,4.0,1.0,10.0,7.0,0.0,5.0,1.0,1.0,0.36,,0.81,0.0896,8.0,,392.0
15484.0,2012-10-12,4.0,1.0,10.0,8.0,0.0,5.0,,1.0,0.42,0.4242,0.71,0.0896,34.0,711.0,745.0
15485.0,2012-10-12,4.0,1.0,10.0,9.0,0.0,5.0,1.0,1.0,0.5,0.4848,,0.2985,26.0,374.0,400.0
,2012-10-12,4.0,1.0,10.0,10.0,0.0,5.0,1.0,,0.52,0.5,0.36,0.2985,75.0,200.0,
15487.0,,4.0,1.0,10.0,11.0,0.0,,1.0,1.0,,0.5152,0.37,0.3582,61.0,252.0,313.0
,2012-10-12,4.0,1.0,,12.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.39,0.4627,75.0,312.0,387.0
15489.0,2012-10-12,4.0,1.0,,13.0,0.0,,1.0,1.0,,0.5303,0.37,0.3881,81.0,300.0,381.0
15490.0,2012-10-12,4.0,1.0,10.0,14.0,0.0,,1.0,1.0,0.56,0.5303,0.37,0.4627,109.0,262.0,371.0
15491.0,2012-10-12,4.0,1.0,10.0,15.0,0.0,5.0,1.0,1.0,0.52,0.5,0.42,0.4478,138.0,317.0,455.0
15492.0,2012-10-12,4.0,1.0,10.0,16.0,0.0,5.0,,1.0,0.46,0.4545,,0.3582,108.0,412.0,
15493.0,2012-10-12,4.0,1.0,10.0,17.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.38,0.3881,131.0,706.0,837.0
15494.0,2012-10-12,4.0,1.0,10.0,18.0,0.0,5.0,1.0,1.0,0.44,0.4394,0.38,0.2985,76.0,566.0,
15495.0,2012-10-12,4.0,1.0,10.0,19.0,0.0,5.0,1.0,1.0,0.42,,,0.2239,40.0,453.0,
15496.0,2012-10-12,4.0,1.0,10.0,20.0,,5.0,1.0,1.0,0.42,0.4242,0.47,0.1343,,,
,2012-10-12,4.0,1.0,10.0,21.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.54,0.19399999999999998,21.0,169.0,190.0
15498.0,2012-10-12,4.0,,10.0,22.0,0.0,5.0,,,,0.4091,0.47,0.2985,17.0,,160.0
15499.0,2012-10-12,4.0,1.0,10.0,23.0,,5.0,1.0,1.0,,0.3485,,0.19399999999999998,11.0,89.0,100.0
15500.0,2012-10-13,4.0,1.0,10.0,0.0,0.0,6.0,0.0,,0.36,0.3636,0.57,0.0896,31.0,218.0,249.0
15501.0,2012-10-13,4.0,1.0,,1.0,0.0,6.0,0.0,1.0,0.34,0.3333,0.53,0.1343,23.0,123.0,146.0
15502.0,2012-10-13,4.0,1.0,,2.0,0.0,6.0,0.0,1.0,0.34,0.3333,0.53,0.19399999999999998,7.0,60.0,67.0
15503.0,,4.0,1.0,10.0,3.0,0.0,6.0,0.0,1.0,0.32,0.303,0.66,,2.0,13.0,15.0
15504.0,2012-10-13,4.0,1.0,10.0,4.0,0.0,6.0,0.0,1.0,0.3,0.303,0.65,0.1642,2.0,9.0,11.0
15505.0,2012-10-13,4.0,1.0,10.0,5.0,0.0,,0.0,1.0,0.3,0.2879,0.61,0.19399999999999998,0.0,11.0,11.0
15506.0,2012-10-13,4.0,1.0,10.0,6.0,0.0,6.0,,1.0,,0.2879,0.61,0.19399999999999998,5.0,23.0,28.0
15507.0,2012-10-13,4.0,1.0,,7.0,0.0,6.0,0.0,1.0,0.3,0.303,0.61,0.1642,10.0,60.0,70.0
15508.0,2012-10-13,,1.0,10.0,8.0,0.0,6.0,0.0,1.0,0.34,0.3485,0.53,0.1045,23.0,151.0,174.0
15509.0,2012-10-13,4.0,1.0,10.0,9.0,0.0,6.0,0.0,1.0,0.36,0.3636,0.5,0.0896,46.0,220.0,266.0
15510.0,2012-10-13,4.0,1.0,10.0,10.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.43,0.0,82.0,265.0,347.0
15511.0,2012-10-13,4.0,1.0,10.0,11.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.35,0.1343,,335.0,527.0
15512.0,2012-10-13,4.0,1.0,,12.0,0.0,6.0,0.0,1.0,0.44,,0.35,0.0,202.0,371.0,573.0
15513.0,2012-10-13,4.0,1.0,10.0,13.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.36,0.19399999999999998,235.0,435.0,670.0
15514.0,2012-10-13,4.0,1.0,,14.0,,6.0,0.0,1.0,0.48,0.4697,0.33,0.19399999999999998,243.0,354.0,597.0
15515.0,2012-10-13,4.0,1.0,10.0,15.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.36,0.19399999999999998,251.0,364.0,615.0
15516.0,2012-10-13,4.0,,10.0,16.0,0.0,6.0,0.0,,0.5,0.4848,0.31,0.19399999999999998,294.0,343.0,637.0
,,4.0,1.0,,17.0,,6.0,,1.0,0.46,,,0.1642,193.0,335.0,528.0
15518.0,2012-10-13,4.0,1.0,10.0,18.0,0.0,6.0,0.0,,0.46,0.4545,0.44,0.1343,174.0,299.0,473.0
15519.0,,4.0,1.0,10.0,19.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.44,0.1642,73.0,259.0,332.0
15520.0,2012-10-13,4.0,1.0,10.0,20.0,0.0,6.0,0.0,1.0,0.4,0.4091,,0.0896,57.0,198.0,255.0
15521.0,2012-10-13,,1.0,10.0,21.0,,6.0,0.0,1.0,0.4,,0.58,0.19399999999999998,47.0,157.0,204.0
15522.0,2012-10-13,4.0,1.0,10.0,22.0,0.0,6.0,0.0,,,0.4091,0.62,0.0,33.0,156.0,189.0
15523.0,2012-10-13,,1.0,10.0,23.0,,6.0,0.0,1.0,0.42,0.4242,0.58,0.2985,27.0,98.0,
15524.0,2012-10-14,4.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,,0.4091,0.71,0.2537,8.0,103.0,111.0
,2012-10-14,4.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.77,0.2836,16.0,96.0,112.0
15526.0,2012-10-14,4.0,1.0,10.0,2.0,0.0,0.0,0.0,1.0,0.4,,0.76,0.0896,8.0,,66.0
15527.0,2012-10-14,4.0,1.0,10.0,3.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.77,0.2985,3.0,,28.0
15528.0,2012-10-14,4.0,1.0,10.0,4.0,0.0,0.0,0.0,1.0,0.42,,0.77,0.2836,2.0,10.0,12.0
15529.0,2012-10-14,4.0,1.0,10.0,5.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.82,0.19399999999999998,5.0,6.0,11.0
,2012-10-14,4.0,,10.0,6.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.82,0.1642,4.0,20.0,
15531.0,2012-10-14,4.0,1.0,10.0,7.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.82,0.2239,7.0,44.0,51.0
15532.0,2012-10-14,4.0,1.0,10.0,8.0,0.0,,0.0,1.0,0.44,0.4394,0.77,0.19399999999999998,28.0,104.0,132.0
15533.0,2012-10-14,4.0,1.0,10.0,9.0,0.0,0.0,0.0,2.0,0.48,0.4697,0.67,0.2836,62.0,161.0,223.0
15534.0,2012-10-14,,,10.0,10.0,0.0,0.0,0.0,1.0,0.54,0.5152,,,150.0,278.0,428.0
15535.0,2012-10-14,4.0,1.0,10.0,11.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.52,0.2985,156.0,338.0,494.0
,2012-10-14,4.0,,10.0,12.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.46,0.3284,200.0,362.0,562.0
15537.0,2012-10-14,,,10.0,13.0,,0.0,0.0,1.0,0.64,0.6212,0.41,0.4478,218.0,401.0,619.0
15538.0,2012-10-14,4.0,1.0,,14.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.39,0.4179,249.0,,617.0
15539.0,2012-10-14,4.0,1.0,10.0,,0.0,0.0,0.0,,0.66,0.6212,0.39,0.4179,,355.0,568.0
15540.0,2012-10-14,4.0,,10.0,16.0,0.0,0.0,0.0,1.0,0.64,0.6212,0.41,0.2985,203.0,378.0,581.0
,2012-10-14,,1.0,10.0,17.0,0.0,0.0,0.0,1.0,,0.6212,0.44,0.19399999999999998,193.0,346.0,539.0
15542.0,2012-10-14,4.0,1.0,10.0,18.0,0.0,0.0,0.0,1.0,,0.5455,0.6,0.2537,134.0,319.0,453.0
15543.0,2012-10-14,4.0,1.0,10.0,19.0,0.0,0.0,0.0,1.0,,0.5303,0.64,0.2239,68.0,268.0,336.0
15544.0,2012-10-14,4.0,,10.0,20.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.73,0.2239,48.0,198.0,246.0
15545.0,2012-10-14,4.0,1.0,10.0,21.0,0.0,,0.0,1.0,0.56,,0.73,0.4478,40.0,156.0,196.0
,2012-10-14,4.0,1.0,10.0,22.0,,0.0,0.0,1.0,0.56,0.5303,0.73,0.3881,38.0,87.0,
15547.0,2012-10-14,4.0,1.0,10.0,23.0,0.0,0.0,0.0,2.0,0.56,0.5303,0.68,,27.0,78.0,105.0
15548.0,2012-10-15,4.0,1.0,10.0,0.0,0.0,1.0,1.0,,0.56,0.5303,0.73,,17.0,31.0,
15549.0,2012-10-15,4.0,1.0,10.0,1.0,0.0,1.0,,2.0,0.58,,0.64,0.3881,5.0,24.0,29.0
15550.0,2012-10-15,4.0,,10.0,2.0,0.0,1.0,1.0,2.0,0.58,0.5455,0.64,,1.0,,6.0
15551.0,2012-10-15,,1.0,10.0,3.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.73,0.2537,2.0,2.0,4.0
15552.0,2012-10-15,4.0,1.0,10.0,4.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.68,0.2239,1.0,9.0,10.0
15553.0,2012-10-15,4.0,1.0,10.0,5.0,0.0,1.0,1.0,,0.56,0.5303,0.73,,2.0,,40.0
15554.0,2012-10-15,4.0,1.0,10.0,6.0,0.0,,1.0,2.0,0.56,0.5303,0.73,0.2985,6.0,141.0,147.0
15555.0,2012-10-15,4.0,,10.0,7.0,0.0,1.0,1.0,2.0,0.58,0.5455,0.68,0.3284,15.0,461.0,
15556.0,2012-10-15,4.0,1.0,10.0,8.0,0.0,1.0,,2.0,0.6,,0.64,0.3881,24.0,713.0,737.0
15557.0,2012-10-15,4.0,1.0,10.0,9.0,0.0,,1.0,3.0,0.6,0.5909,,0.3881,31.0,328.0,
15558.0,2012-10-15,4.0,1.0,10.0,10.0,0.0,1.0,1.0,2.0,0.6,0.5909,0.73,,43.0,125.0,168.0
15559.0,2012-10-15,4.0,1.0,10.0,11.0,0.0,1.0,1.0,2.0,0.6,0.5909,0.73,,88.0,175.0,263.0
15560.0,2012-10-15,4.0,1.0,10.0,12.0,,1.0,1.0,3.0,0.6,0.5758,0.78,0.3284,73.0,,284.0
15561.0,,4.0,1.0,10.0,13.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.88,0.2239,,109.0,146.0
15562.0,2012-10-15,4.0,1.0,,14.0,0.0,1.0,1.0,2.0,0.6,0.5758,0.78,0.2836,,128.0,185.0
15563.0,2012-10-15,4.0,1.0,,15.0,0.0,1.0,1.0,1.0,0.6,0.5758,0.78,0.3284,,190.0,260.0
15564.0,2012-10-15,4.0,1.0,10.0,16.0,0.0,,1.0,1.0,0.56,0.5303,0.64,0.2985,76.0,371.0,447.0
,2012-10-15,,1.0,10.0,,0.0,1.0,1.0,1.0,0.56,0.5303,0.64,0.2537,96.0,670.0,766.0
15566.0,2012-10-15,4.0,1.0,10.0,18.0,0.0,1.0,1.0,3.0,0.54,0.5152,0.77,0.1343,52.0,540.0,592.0
15567.0,2012-10-15,4.0,1.0,10.0,19.0,0.0,1.0,1.0,3.0,0.52,0.5,,0.0896,12.0,,239.0
15568.0,2012-10-15,4.0,,10.0,20.0,0.0,1.0,1.0,2.0,0.52,0.5,0.72,,19.0,237.0,256.0
15569.0,2012-10-15,4.0,1.0,10.0,21.0,0.0,1.0,1.0,1.0,0.52,0.5,0.59,0.3284,16.0,190.0,206.0
15570.0,2012-10-15,4.0,1.0,10.0,22.0,0.0,1.0,1.0,1.0,0.5,0.4848,0.59,0.2836,8.0,118.0,126.0
15571.0,2012-10-15,4.0,1.0,10.0,23.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.63,0.2239,9.0,72.0,81.0
,2012-10-16,4.0,,10.0,0.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.63,0.3881,3.0,45.0,48.0
15573.0,2012-10-16,,1.0,10.0,1.0,0.0,2.0,1.0,1.0,,0.4394,0.67,0.19399999999999998,4.0,9.0,13.0
15574.0,2012-10-16,4.0,1.0,10.0,2.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.67,0.1343,2.0,1.0,3.0
15575.0,,4.0,,10.0,3.0,,2.0,1.0,1.0,0.42,0.4242,0.67,,0.0,2.0,2.0
,2012-10-16,,,10.0,4.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.67,,0.0,7.0,7.0
15577.0,2012-10-16,4.0,1.0,10.0,5.0,0.0,2.0,1.0,,,0.4242,0.67,0.2537,5.0,47.0,
15578.0,2012-10-16,4.0,1.0,10.0,6.0,0.0,2.0,1.0,1.0,,0.4242,0.67,0.1642,4.0,168.0,172.0
15579.0,2012-10-16,4.0,1.0,10.0,7.0,0.0,2.0,1.0,,0.42,0.4242,0.67,0.0896,20.0,505.0,525.0
15580.0,2012-10-16,4.0,1.0,10.0,8.0,0.0,2.0,,1.0,0.44,0.4394,0.62,0.0,35.0,800.0,835.0
15581.0,2012-10-16,4.0,1.0,10.0,,0.0,2.0,1.0,1.0,,0.4697,0.55,0.2537,32.0,323.0,355.0
15582.0,2012-10-16,4.0,1.0,10.0,10.0,0.0,2.0,1.0,,0.5,,0.48,0.2836,,157.0,222.0
15583.0,2012-10-16,4.0,1.0,10.0,11.0,0.0,2.0,1.0,1.0,0.5,0.4848,0.45,0.4179,56.0,172.0,228.0
